artist_name,spotify_id,genres,popularity,followers
Salvatore Ganacci,5PdkRVDASsw6P7QoqRpz0F,basshall;moombahton,54,206068
MIKE DEAN,5TAipisjquAkq2o7lzMJyc,,46,92655
RL Grime,5eIbEEQnDM8yuDVB0bimSP,brostep;edm;electro house;electronic trap,63,431646
Sabrina Claudio,30DhU7BDmF4PH0JVhu8ZRg,alternative r&b;r&b,63,1689297
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,pop,95,101910932
Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,dance pop;pop,87,32151410
ROSALÍA,7ltDVBr6mKbRvohxheJ9h1,pop;r&b en espanol,80,8400602
Kenny G,6I3M904Y9IwgDjrQ9pANiB,smooth jazz;smooth saxophone,68,1168323
The Blaze,1Dt1UKLtrJIW1xxRBejjos,new french touch,64,651053
Chromatics,4tOVIRjlWWfR1RrAxyRqTE,alternative dance;art pop;chillwave;dream pop;indietronica;modern dream pop;neo-synthpop,59,464159
Johnny Jewel,2KofAEA8S0jDDXjSg6a3HR,,38,33258
DaHeala,6yP3ZB6Fy3U4IBlHjcLS4Q,,22,518
theajsound,1q1ZpVz6cDExJVwYt2h3up,,30,2648
The Weeknd's,4hX2FJqqKfTHzSL5kQYa0O,,0,126
A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,east coast hip hop;hip hop;rap,86,15521671
Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,dutch edm;edm;pop;pop dance;progressive house,77,15116272
Labrinth,2feDdbD5araYcm6JhFHHw7,indie poptimism;pop,78,3388062
Hrithik Roshan,5TWDvkVWG1vayan1QA9q8U,modern bollywood,49,441138
Abhay Deol,1WTFOsRsg1Vzx5NzyE53JR,,49,1930
Maria Del Mar Fernandez,1BUoAbyYuvOr13MjHqgdOy,,49,12226
Skrat,3z2ZbSladVNu6pdt28cRIW,,37,451
Shannon Donald,5WSRr7CkfMBfttq8PMZQ5l,,13,292
Aishwarya Bhandari,1eymZReguIMWssA0Skxa68,,31,2008
Mano Murthy,3ijciQeyNDV7iQicWGWLWj,sandalwood,23,8424
Darshan Rathod,0QLzqyQSmTgaI38eEfz0qQ,,36,890
Viswanathan-Ramamoorthy,3bACGAZLK8w1OVWOncgtKm,classic kollywood,33,14347
Kannadasan,1unOceMYkh85a1sRGtYQsY,,40,423
Sreejo,7M7zPTIf5p9YOYFiIF0vDr,bachchon ke geet,33,1916
Pratik Agarwal,59niS6mbeM82VKGWh5KRb4,,1,19
DJ Vishal,5NBPdljIDRWetqwYxZkyqO,,33,3108
DJ JSN,2WMZCOZNbEjcbcMyRhLx3P,,6,41
Ravindra Soragavi,5Vw12AHNNQ8o4yZ4PzDKat,sandalwood,27,5324
S. Narayan,5FVBduYaeVBb6JIghza7v6,filmi;tamil pop,73,2907454
B. Ajaneesh Loknath,3PjvC3vaZ6wh5FK6PZ4Dd5,sandalwood,61,527669
Afroto,7yBuSjd5Z3w7acodk51evR,egyptian hip hop;egyptian trap,60,2371892
Nachiketa Chakraborty,77MQhYJ01hRivFGS5hXjTY,classic bangla pop,50,263033
Cyli Khare,78n9RAOLkZtH6PMLf7LErN,,29,684
Ajeesh Dasan,05dpx8k0XVPGA4IrHbd3FK,,27,475
Prosen,0EBMNukxHDo8Ju3Sg5kwKP,coverchill,34,104
Laqshay Kapoor,5M4WmRBIQBWlBflNZj7BTG,desi pop;modern bollywood,57,39377
Ravi Singhal,04jC0vqWW2xa1HLQzXTyPY,,24,919
Aneek Dhar,6sPmVRxgwGhNpGL0rwVqQU,,9,2037
Chinmay Bhavikere,58qVDLXPZcodljlDBUNiOk,,0,6
B.K. Harinarayanan,2NwWBme8V5okH9vQWrNxAV,mollywood,60,70755
Swapnanil Bhadra,6wcUKCORg8eXPJfO8RmDlm,,1,7
DH Hrmony,2LxOqlrLVxwuFbnWzkqiYY,,29,26
Jatinder Shah,4vGVzTMuXsO1vb5YA8vKEr,punjabi pop,59,27819
Saibal Mukherjee,5ud4feRZZ0PgMKq9AaRzkr,,0,0
Sriijiit,2JFQ9WiHGc490Ontr3lFpI,,1,34
CHERRY D,6l3JLPVk4cxum2ifkWHq4k,,48,10754
Mystrio Bros,1alnOriCUosyvsm753D6U9,,15,1073
Narendra Bhide,2VV8FyfVFDabY68rvSmz1e,,18,3692
Guru Thakur,1NKmpPhLjRNBoFoc6TVH25,,50,5183
Pranab Biswas,7jMh5MXdyVEe7Zq8EhWSqJ,,39,202
R3lic AT2,4aSzx32oodwqQb2QqX2k9S,,5,154
Amit Chatterjee,41T318GIjX9ZmPoEuzsDAt,tabla,17,1127
Prem Jogi,6AvoATByc4bJxTWMjdwK3c,sandalwood,38,70358
Yogesh,5q5lKGRsEUPiXNTaB0njWF,,38,16
Nafees Alam,6VmCnTGrdTm0YPptcvU2ql,,0,0
Anurag Abhishek,6TtLtQmBqn5On4Waw4ExYO,,36,6425
Shaswati Fukan,2AJ4ai4OhX6wReeZDChfMr,,0,1
Shridhar V Sambaram,3accQgt104DLSYOs7jkpyN,,6,501
Srijato,0rAIo2Yx0wsJZgVul85GcS,,31,53
Ishwar Kumar,1HcmCgQDvusQihFZrZCiUv,,0,0
Subha Dutta,5IhbEmJKxDv7LBDBAsrOfE,,5,22
V. Balsara,4oEVrj0vZFHgcsRbINNGV1,,9,2033
Ranjit Dey,79fpPQF0YEmqvXDA1dXBdt,,0,0
Souumil Shringarpure,5pyeAGPwGXVYaoodLVgjHS,,30,2576
DJ Dharak,2DJHlLhZreqe1fv4g5Kz4l,,20,1479
DJ Donna,4D5OZevmjOAIv8wJ6926H6,,23,607
Vinod Yajamanya,2owwjbhnbOYXcKtShHRrwR,,33,416
Soumyadip Murshidabadi,7mk1KLccheXqShr5yeTl0W,,14,128
DJ Tarun Makhijani,4pzidwIWEpD1qnBRHnRFl9,,34,3478
Keshab Nayan,5OPxy2dupFDWazQXLdQjEd,assamese pop,31,1337
Shaan Mukherji,6Zw04GOt3sC0lOeQdokFKY,,6,23
Arnab Dutta,1dOkVLonfQOwfVV10pBfZE,,44,106610
Harish Raghavendhra,3RgPrG63kKi9Sg7KrClcw3,,6,48
Suhel Rais Khan,5tGcEIgOrXtCk3KXejLTL1,,14,243
Kabeer,3b52b5SotdvaZV5HyOOgXH,,26,1044
Vasuki Vaibhav,5vdQaS4RKtL7t7n6Php6A5,sandalwood,56,990053
Soumyadeep Ghoshal,7rBseLu4BdOoy20DP0KbPF,,24,244
Anup Rubens,05ppw2jwDfW9zo4mj6HNXp,tollywood,49,1581357
Unni Mukundan,60Mu6QrynOF6QyQTWwtvp6,,22,2488
Keshav Kumar,6jv9y9YxviyybO5vk93QlJ,,8,449
Safaqat Amanat Ali,5rXB5cJUyDqwE3s1iLcUC8,,0,45
Swapnil Bandodkar,5yHnIri2Bj5Ysuaki6VOVy,marathi pop,54,927672
Kshitij Patwardhan,44iWTlU3L5fbu5p4PfoW44,,46,9858
Quincy,3rxIQc9kWT6Ueg4BhnOwRK,soul jazz,61,399928
Amruta Fadnavis,14HU1ikR555oozRRbVQeZg,bhajan,23,2547
Nisschal Zaveri,5t0j8aiJZrPIVCgbLB34yQ,,2,47
Rupankar Bagchi,064n3U4roNU1C0sClXNM8M,west bengali pop,35,122090
Rohan Pradhan,5OvvUIcEWpnKuP0F3HoRce,marathi pop,33,4399
Arvinder Singh,4ZY81pabNXmCTyutcniAVW,,29,2006
Joy Sarkar,6HNo0Q4iCdsCezjC6G0dAX,west bengali pop,27,5965
Sibanarayan Patnaik,6gDbFAJREkzxNIsEfet5i5,,0,0
Raaj Ashoo,4azw4q3LoAmkR5DyjgnAna,,27,168
Aditya Dev,2IX6xq1cVcBoD4obUsT5xs,,54,12550
Sunny Bawra,7cIkH73KpcKwQFbTfmiS8n,,6,646
Inder Bawra,6ujnaDCnLU9rvUoBSA7wCl,,35,1259
A.P. Arjun,46IwOwv7pQShyRDsLMNqXF,,24,1160
Arvind - Lyton,6eCZ9b4ht9Bne6WTJqHKt2,,0,2
Sudeep Kumar,0rgZNEpt5nFXFE8i5qEQYW,mollywood,40,188246
Pradeep Pandit,5FT3V0KkIOWoNDj5rXfFaT,,23,6945
Asavari Joshi,057HeREPt9kNPXLYhLfPbe,,0,24
Sandeep Shirodkar,3Ma3jCLuyYvZCELx5WQHCd,,44,16882
Ishan Mitra,2wEKXEd9OLGLX8Q5CRwcJS,kolkata indie,38,44007
Harshit Saxena,4auibajZua9Ld8sPMOmPYc,modern bollywood,55,236123
Alap Desai,56Z4uEVUQTmYESTHyrPECN,gujarati garba;mantra,32,12045
Ustad Shafqat Ali Khan,6Ny1FsPjbwojYwj6y4qEfk,,4,834
Rohith,6gGKW0XAgIiSlr7ZOnLjbR,,40,259
Rana Majumder,2OPkpRz2HG4nOPe1bpDTIa,west bengali pop,18,971
Hiraan Chatterjee,6VaZXkn17g5OgSJcKYpX66,,0,0
Dine Khan,6IcoFMYOkFfUjzapCetUaJ,,4,5
Monty Sharma,554yyXUEFseU1dwvisHTik,filmi;modern bollywood,55,1206134
Revanth,2OrTfOi3k8VMFLuvC527bB,filmi;tollywood,56,1335433
Ravindra Jain,0y633xrd3L3rSxpZ4awgnG,bhajan;hare krishna,54,72113
DJ Keerthi Raj,3DNIHQMvW7i5ZUYWH8RpqQ,,0,0
Sakthi Amaran,52fBFo5iCcAvAkZ3uHg9xK,,12,1624
Jakes Bejoy,3Q80PCEUBCiRhLSWdQApNt,mollywood,65,448207
Shashank,4VbeDQpfiX1x8FFDuxmrXy,tollywood,43,44772
Uday Ramachandran,6JBjNPt43f8vDUSt21PSqZ,mollywood,22,698
Faisal Razi,0rRhddei9JKXd5aAbCPfPN,mollywood,39,54971
Radhika Narayanan,7BKGpi81mfIH6FLG55VVX4,mollywood,13,1384
Gandharv Sachdev,55i7j0AuqCHCyQUFNAQ2J7,,1,18
Ganesh Chandanshive,59fYphinaqBfGBtrQ4p9Hv,,44,6886
Deepti Rege,0VnsgrgBmEKjMGxZpGZM8a,,23,36
Archana Gore,0sHAWQhZ5GxE0QO0peVXw3,,39,1952
Najim Arshad,4v0D49goEdstHHCMMlbpt1,filmi;malayalam pop;mollywood,56,552534
Birju Maharaj,2hxDtWT09locLUsjCoHCMZ,hindustani vocal,40,5860
Jasraj Joshi,6o1fV9yKZDGNdMl2chOWql,marathi hip hop;marathi pop,31,21342
Harsha Sadananda,7HJkw4A2bFEgJbsvnagwy5,,11,12
Ajith Mathew,7o82JrC6gTgg3Rt5S9HOir,,31,2525
Siddharth Menon,78dcdLEpfdRBDxgwIfOlvN,mollywood,45,25104
Bonnie Chakraborty,6FYbbAEjKyhebS2mAMdjo2,,37,1563
Anindya Chatterjee,5nExDUZMMzJw3Rbt0KCmso,west bengali pop,28,83549
Mohammad Salamat,3mxHOkL6ulqrmBYXqSTGLw,,42,4297
Palani Barathi,2JJjUbg69KJOCyPufNOaWv,,37,229
Veetrag,1uObBbFri2U6FWeAMC3sYn,,9,1174
Sharib Sabri,5zMchxiISSC2VHM0Uwp1UR,modern bollywood,44,28509
Abhijeet Arun,2ARn0FvWLsNjBePUlYYlZS,,3,86
Satish Dehra,1qiDTcJJ18n0NbAu9AIsDK,bhajan,49,96691
Shujath Alikhan,781OGlI9xfnZTA4SjRYPi7,,0,0
Sushil Kumar,5sW1sfK4XG0kejlYKWGcLG,,22,1077
Pranab Kumar Biswas,7jMh5MXdyVEe7Zq8EhWSqJ,,39,202
Shahab Sabri,0cg2VqpeYv9JQhyKO4gNn6,,10,13
Saptarshi Mukherjee,7vdUzmC1K4Y3Zuf2wQ8kQX,,14,1147
Kshitij Wagh,4MOJfCzY2Ezpm3MOidP7ZH,marathi pop,9,25
Kunal Kanchanwalai,7rwGau97dDBz5hFCP5oFKx,,0,0
Rishikesh Kamerkar,0xNtCd4Az33TjyF6h33jls,marathi pop,28,1620
Debojit Saha,55wvDGbBj2MUGUspzE9Ikk,,21,14262
Soumitra,3533hsqoZQK4EPWhFXpCC7,,24,556
Rupankar,064n3U4roNU1C0sClXNM8M,west bengali pop,35,122090
Kids,2dIgFjalVxs4ThymZ67YCE,k-pop;k-pop boy group;pop,86,17624374
Kailashker,1BaNBgRHwBtmdT4jXK9buq,,0,7
Nissy Jon,35lCLcCe0jMOWOHLSkarZU,,0,1
Vinay,51jfCC7m2rTGPDz06E2nvS,mollywood,70,153923
Avinash,2iwsLM6ElwZhvevHv4N6gg,marathi pop,50,28006
Amitabh Bachchan,4tgxFlmtGx08MtTKWeqEuR,classic bollywood;filmi,57,2631555
Shweta,1rdQOMFFtoskDXXUVjiGo9,filmi,72,2008957
Numon Pint,323HiX6kYVi84t2TFOoJvT,,12,11
M.Nandini,1nfoCj7naE1MljOaVJAiNn,,5,60
Manoj Mishra,5gTFHs8abd9V1kb4hD0eAJ,modern bhajan;sufi,39,10720
Vishal Bhardwaj,1JdHoZwkwOmX2Pl2iTwnzc,filmi;modern bollywood,50,1627327
Hamza,5gs4Sm2WQUkcGeikMcVHbh,belgian hip hop;cloud rap francais;french hip hop;pop urbaine;rap belge,74,1428128
Vinay Tiwari,7mCbZ6nlgrQUkuAJpuDktt,,25,1047
Saathi,1iPgDHXZFF8Xa7ZIiAuvTh,,8,559
Vardan,74SiDGoCZXLNBMX7HCZXXo,czech hip hop;czsk hip hop,35,6162
Himakshi,1uU0oV5B1Niz5mPD4jfM4v,,0,0
Prem Prakash,2dkeAIWtXqg2XTCPvdw1Nl,mantra;modern bhajan,44,27974
Lal Sinha,1aJosr2SPNDaa6QwKO3noV,,18,1523
Mian Khalid Feroz,5vTJKzIaxNxWavtdYX5R5x,,0,0
Mian Jabbar,6cKAM8X5PVlkVt19jSBatf,,0,0
Prakash,5VVN3xZw1i2qihfITZlvCZ,kollywood;tamil pop,78,12878777
K M Radhakrishnan,579pH2PjdCVSkAyFBv2Z8g,,41,1267
Precha,1cjPl5EFFNOAr7VuYdwkrP,,12,123
Satyendra V,2sMAyhh6Q3wZeU9jT6fckI,,4,19
Varikuppla Yadgiri,7m0fVD6dchM4HgGsy42oXt,,0,3
Amay Daate,6niXkopMI2rBqnBZJyOAfP,,17,28
Parthiv Gohil,3TPlDqL7bezoe6zi0wb0P7,gujarati garba;indian folk,43,135061
Prashant S.,2KYeJm60817LSIQtkgOffu,indian folk;indian fusion,22,664
Shubh,5r3wPya2PpeTTsXsGhQU8O,punjabi hip hop,76,5506295
aardicy,6MuVeXGY5uUi9fixsFqXln,,7,2350
Shreyas,5o36rLQd78Zh8CaT8rn59d,modern bollywood,64,75744
Ikky,65wSLdFct8lG11Xk9b4fAD,,17,165
Shekhar Sharma,7aGjfEHdBaMDcdauUVxWgr,,0,30
Anurag Langeh,2cR1iLW6QUAv6u0m0HIx6l,,1,100
Hruday,2BKQzpgC3HMsKf3A72yTGK,,26,396
Sunil Shubh,3G9yWK26VzEAVz8obJ3w5l,,0,1
Akansha Pandey,354rjOkqyygfB2zREA523u,,0,0
Pinki Kumari,4Dyu9XAyOlmj1YckleOkPq,,0,1
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,k-pop;k-pop boy group,81,10851303
Anitta,7FNnA9vBm6EKceENgCGRMb,funk pop;funk rj;pagode baiano;pop;pop nacional,83,12827631
Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,boy band;pop,77,7675807
Coi Leray,6AMd49uBDJfhf30Ak2QR5s,new jersey underground rap;trap queen,71,851548
Alan Walker,7vk5e3vY1uw9plTHJAMwjN,electro house,82,39908117
Jax Jones,4Q6nIcaBED8qUel8bBx6Cr,dance pop;edm;house;pop dance;uk dance,72,1210077
Lilas Ikuta,1qM11R4ylJyQiPJ0DffE9z,j-pop;japanese teen pop,61,709761
iann dior,6ASri4ePR7RlsvIQgWPJpS,melodic rap,72,1867730
Seori,4MoCPQEZqegox8Ng6SUGrb,,27,599
MOD SUN,3u2R8st1bb6zfBqNWceRXG,indie pop rap;minnesota hip hop,54,306174
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,k-pop;k-pop boy group,82,12567461
17 SEVENTEEN,496nklFjflGjJOhhfhH2Nc,russian drain;russian hyperpop,48,104347
Sqwore,2IGZnq5Ot1NquCpks3zO4o,russian drain;russian hyperpop,55,110363
Seventeen,7nqOGRxlXj7N2JYbgNEjYH,k-pop;k-pop boy group,82,12567461
emi4ka,2Mxyf0xPqw55GS2eikoP94,,31,627
Anne-Marie,1zNqDE7qDGCsyzJwohVaoX,pop,79,12173113
CUPSIZE,6piaRBSk79hfoHINy7DMGO,russian drain;russian hyperpop,60,71158
rizza,3zgn9mSaWsqdpcKo94Z5oi,russian drain;russian hyperpop,53,100196
treepside,3vf8X2CaHnkcVAp6NC9C7d,russian hyperpop,38,33133
PINQ,3xYxH7G5JimR1F1thIZYAQ,russian drain;russian hip hop;russian viral rap,39,89206
Hariki,6l8D5mZvv6wusxpawsw1t6,chinese melodic rap,34,9109
Big Effe,5w0y7r1VtKCnWjnsyM4Inm,,6,609
Liberty,6htUPs3clIStnkvg5jimKZ,europop;girl group;talent show,41,147300
Black Flexing,7LDW9QAcVrqD5U1n0PXan4,,0,7
LE SEVENTEEN,19uAa1mZSqWywCHERcCMiO,,0,23
Valdez,3tzacGOmngxUV8W8lU9h3Q,argentine rock;cumbia,62,468875
AILEE,3uGFTJ7JMllvhgGpumieHF,k-pop,59,1166474
ATEEZ,68KmkJeZGfwe1OUaivBa2L,k-pop;k-pop boy group,77,4428904
LA POEM,5nnuCJ3JQbFRtDqpUTYkPw,,45,42
SEAN OH,7lCMxLzay3subrSfwEcZxc,,18,97
Buddy,3wYyutjgII8LJVVOLrGI0D,classic rock;folk rock;mellow gold;rock-and-roll;rockabilly;singer-songwriter,58,1357224
SPACECOWBOY,58Y3mQTF2ToepXQaS0RCIV,,19,55
BOYNEXTDOOR,4hnHLgMSOiqERWBL4jINP1,5th gen k-pop,69,1042428
gluemee,7qMm9BsgGo6wA2NC5IFC8u,,0,0
LALE,6V394G6torkxVfqL39qEgK,,12,535
Alieezy,0pNy57usK2M6lcldHSYdAk,,0,21
Evan,5nGIFgo0shDenQYSE0Sn7c,alternative metal,76,4991808
Gluemee,7qMm9BsgGo6wA2NC5IFC8u,,0,0
Kiera,7pDD4BBx6S42ZX513NQdp1,maga rap,49,118527
VanWOK,6dSmUjHjfpR0fGlAZ5gLE6,,0,0
Marchella,5D48kgvLD2Eg468qCr3RBJ,,21,437
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,anime;k-pop boy group,82,10553249
The Cast of Baby Shark's Big Movie,2qlOwH6ICaEw63LMC3bBVR,,37,3353
Pinkfong,7cTXfwpe9peK0UE1bZyIWZ,cartoon;children's music;dong-yo,70,379176
Bella Poarch,26cMerAxjx9GedFt0lMDjm,modern alternative pop,64,1348792
YEONJUN,2Mo2yHjmrDRZW7yRuJwR2w,5th gen k-pop,68,684998
Superstar Jr,71nQ2tezlAFerToQGGq7bt,,2,154
SUPER JUNIOR,6gzXCdfYfFe5XKhPKkYqxV,k-pop;k-pop boy group,59,2321878
Reik,2hRgsNuAo7lhUqmrl25WD5,,31,2146
Super Kumbia,5CHYlc6O4oonpAIQDecVd4,,29,899
Leslie Grace,6BeO1KuAWBqFriL1mLHtNc,bachata;latin viral pop,59,1056957
Play-N-Skillz,7MP4jhYmFEgb0AtiOkw55s,chicano rap,54,30230
KARD,5P2rwRBgIN450RaJxdjYdA,canadian old school hip hop,64,93894
Super Cooper,6IuV3sp62JajW0zVO4Lggi,,0,3
f(x),3EK1eCIbh3eDCkLdbMQHpT,,22,3330
U-KNOW,6gjAbs229sNHhSskJpQ2mG,,25,759
Micky,6aQ7rx3CNXMNmuHZUVQGdN,flamenco urbano,44,4557
Yeonhee Lee,3xbXprvTgkWvOUZ7oZxIvc,,8,20
NCT 127,1gBUSTR3TyDdTVFIaQnc02,k-pop boy group,77,8011189
2Spade,4pgbuGIiSAJXvW5TeXPkfn,,36,2584
HYPNOSIS THERAPY,4BqilCCtLl5MiIEZVVYPmn,binaural;sleep,45,5085
Biicla,72heZIc2iMXdpDwsTjTcCQ,,41,19079
No Identity,2ladxDWywuVgNTdsivk5vI,,8,185
Viann,13vG0GT7MZ2WwVVDEgGhvq,,56,35836
Will Not Fear,3zQf6Ogadb67LzdBTHaZ0N,,19,1084
Lodge Boy,4QwmzSTkQf1bayzLcPllow,,5,87
Valentino Khan,0deIjoDjl9g9Zpw0sCIOHh,brostep;edm;electro house;electronic trap;moombahton,52,243506
Hitchhiker,02x3WyWuzWbuh5IMN6OJLO,old school hard trance,18,471
MINIMONSTER,3bN6HZ9ACZ6nqQheU5rp68,,17,531
SR15B,1zhkYR8PTdyZhOlJGmPv5e,,22,981
WEi,4SGDDnlwi5G42HTGzYl2Fc,epicore,65,305122
wei,4SGDDnlwi5G42HTGzYl2Fc,epicore,65,305122
WEI,4SGDDnlwi5G42HTGzYl2Fc,epicore,65,305122
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,k-pop;k-pop girl group;pop,80,52141667
Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,pop;post-teen pop,83,51396824
Blackpink,41MozSoPIsD1dJM0CLPjZF,k-pop;k-pop girl group;pop,80,52141667
TWICE,7n2Ycct7Beij7Dj7meI4X0,k-pop;k-pop girl group;pop,81,21077436
Haury,5lIeOHq9lhg4ZxIiPM3GTa,,10,639
Worship Together,3DMbpVPUYdZnft4OoqHqPc,world worship;worship,46,28285
Twice,7n2Ycct7Beij7Dj7meI4X0,k-pop;k-pop girl group;pop,81,21077436
BOYS LIKE GIRLS,0vWCyXMrrvMlCcepuOJaGI,neon pop punk;pop punk,61,1233679
Ian Asher,5IrxhrMyvZxzgPYrC9j2km,,64,134034
LEE HAE SOL,5xZzq9Bk8IociNfF0TfHdf,,27,204
Carneyval,2L8dsMgFCSOumasWQ4gvwZ,,43,93685
Generación 12,1w76rpst0I6hGUgCR2B33C,latin christian;latin worship;rock cristiano,63,1016900
Montesanto,71UQaXNOhfg5hlYglhzVCJ,latin christian;latin worship,61,475622
Majo y Dan,0cEa9u1e3cDLXCZxxiuEmi,latin christian;latin worship,64,506039
Lindgren,3MDsnjqnEd5TJaYsuacX1I,barnmusik;barnsagor,62,71791
Tommy “TBHits” Brown,06moEoVtCKweJmGYid8vU7,,18,23
Niko Eme,4jLWtcGrESS5YvRip2ATmL,rap cristiano;reggaeton cristiano,48,63591
David Hernandez,1sxkwqBNtZurX4SVaNzuzC,pop cristiano,38,8203
Blest,21EeuGgcwNjoqWpPX7AsAw,latin christian;latin worship;rock cristiano,46,120803
Andy Alemany,40dnXSgTz12SdzNYNGTb8Q,pop cristiano,31,4038
Julliany Souza,0d71FlLkqZzdpEQifcngQq,brazilian gospel,66,365062
Seth Condrey,4DeiqSO9kyWDr1KuQTYMVg,latin worship,49,78500
Verónica Ortega,0gzsAX2BPqPfcMKF7QSuNS,,0,37
G TWICE,2PtZs7NSZQ8j5bzEual6Wn,,5,1802
flyder,289ggCHxoAIDsYM9ccJPbt,,0,93
RI TWICE,2tZkR4On025IbPxXsiqUOQ,,6,268
Menaxe Ru,6VpzKAn5ojQIDjFw2h0Tz3,,0,4
Makk Riverdale,0dEp3FLuXBQ8HMc30Hphoo,,0,7
Essential Worship,5ovBCDCRU118CMxJ1KpAOw,worship,57,53735
Yves V,47BEc2RoW53owMyxacXWdV,belgian edm;dutch house;edm;electro house;pop dance;progressive electro house;progressive house;slap house,58,280830
Benny Benassi,4Ws2otunReOa6BbwxxpCt6,dutch house;edm;electro house;pop dance,67,574629
The Stereotypes,2KNPh0mV4o85QkCaB0rvcc,,15,1207
Ayrton Day,45ofU8JjddtvjfP1UXV7um,latin worship,46,48440
Johnny Rez,49JT46VWgu2bzVmcCGPTqk,pop cristiano,35,4006
Valeria Farías,3j3BpVcnx18x7nlKpD564E,,30,692
Helmer Véliz,2qI5pmp5HgRoVBQ7ybGXbW,,25,901
taalthechoi,0Wz3NC2nQgeV1titlYTj4C,,11,124
Nezareth,4afXJaDsXOYRPYklYepSYT,,31,5205
Papel Maché,4HHusE5bmlEPr8TodXqV1Q,latin worship,37,22985
Job González,1W3alM5B0pfEeiVnT9XmBO,latin worship,42,75078
Nemuel,4ykANAWgNTcBHvlaBk0shP,latin worship,22,5310
Evan Craft,4vEpUOtKWtpotWkuv0Vlx4,latin christian;latin worship,61,667555
U.S MAC,2gRhYk5tJ3cGg63VmgUemN,celtic punk;irish folk,35,26307
MPICASSO,6l70tyGt5zay0eyH1FcIRl,,0,5
Viajeros Vulnerables,1xiEJ5xvja1sBe44AJrTIh,,14,409
Isaque Brian,1dDm5nFnYgPxnc8PAbqRch,,0,169
Majo Solís,1gofTzaOSte0KzDoubTJhS,latin worship,45,180770
Paz Aguayo,1PIrIKz5iYKKrsVz0gxdZx,latin worship,32,20887
Jonatán Martínez,4obItpEpeusrKNi2Kw3BqX,,15,37
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,k-pop girl group,80,6233381
Nile Rodgers,3yDIp0kaq9EFKe07X1X2rz,disco,73,159069
ナイル・ロジャース,7sKzaEQMrAbbO3Q3cTzazQ,,36,683
Ado,4YHRVB7vbNTngTudkT6myj,,14,142
Demi Lovato,6S2OmqARrzebs0tKUEyXyp,pop;post-teen pop,78,26876962
Rina Sawayama,2KEqzdPS7M5YwGmiuPTdr5,art pop;electropop;escape room;indie pop,59,1036874
UPSAHL,1294QqYm1VuxxjRiL9M0h9,alt z;modern indie pop,59,387914
GOT7,6nfDaffa50mKtEOwR8g4df,k-pop;k-pop boy group,61,6567119
HYOLYN,78sJswwVn4P8aEhkF4K6fQ,k-pop;korean r&b,54,817079
collapsedone,0RNr4DfEKD81adtpH5jQXU,,6,1
TOYO,7DdzQQlRR7CLHpIN5aTQRw,,47,1589
Frants,7qxLQ0CByGfbd3HdL7ilR8,,27,639
BIGBANG,4Kxlr1PRlDKEB0ekOCyHgX,k-pop;k-pop boy group,73,5074099
Bigbang,4Kxlr1PRlDKEB0ekOCyHgX,k-pop;k-pop boy group,73,5074099
G-DRAGON,30b9WulBM8sFuBo17nNq9c,k-pop;k-rap,74,3048341
GD X TAEYANG,3HJVw8aEtFqoc3raJVE8am,k-pop;k-pop boy group,50,355770
SOL,4AGwPDdh1y8hochNzHy5HC,indietronica;metropopolis;nu disco;shimmer pop,56,168565
DAESUNG,1OQxmfKN9UG5C7nr4MkasO,,70,177733
V.I,3kYFawNQVZ00FQbgs4rVBe,alternative pop rock;neon pop punk;pop emo;texas pop punk,45,131517
BigBang,4Kxlr1PRlDKEB0ekOCyHgX,k-pop;k-pop boy group,73,5074099
No Brain,5NARPzwcDclmIaZp9rg8wN,,46,97
Park Bom,3uHb6dRazmcaT15bMexUtt,,42,151990
SHINee,2hRQKC0gqlZGPrmUKbcchR,k-pop;k-pop boy group,63,3164798
Fox Stevenso,2BQWHuvxG4kMYnfghdaCIy,complextro;dancefloor dnb;electro house,55,232114
Fox Stevenson,2BQWHuvxG4kMYnfghdaCIy,complextro;dancefloor dnb;electro house,55,232114
ESAI,0WnZZIIgtyE3Qdfzfhje70,,17,503
Shinee,2hRQKC0gqlZGPrmUKbcchR,k-pop;k-pop boy group,63,3164798
shinee,2hRQKC0gqlZGPrmUKbcchR,k-pop;k-pop boy group,63,3164798
LUNA,47MpMsUfWtgyIIBEFOr4FE,reggaeton;reggaeton flow;trap latino;urbano latino,72,9717624
Stray Kids,2dIgFjalVxs4ThymZ67YCE,k-pop;k-pop boy group;pop,86,17624374
Tiger JK,11S00dFcvNvJahis8MTGMD,k-rap,55,55255
LiSA,5L1lO4eRHmJ7a0Q6csE5cT,k-pop,81,10004239
Bang Chan,4qy7HANJDOZRObts4Z0KSV,,47,124579
Changbin (Stray Kids),3XSid6KaiKoMAVZs2ug3yw,,54,276278
